StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID34,Q4_First Click,Q4_Last Click,Q4_Page Submit,Q4_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q5_First Click,Q5_Last Click,Q5_Page Submit,Q5_Click Count,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q31_First Click,Q31_Last Click,Q31_Page Submit,Q31_Click Count,Q28_First Click,Q28_Last Click,Q28_Page Submit,Q28_Click Count,Q24_First Click,Q24_Last Click,SurveyTime,Q24_Click Count,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Q25_First Click,Q25_Last Click,CovariateTime,Q25_Click Count,Age,Education,Gender,LivingAreaAffected,ClimateChangeAwareness,PreTreatment,Income,PoliticalView,Community,AlwaysTrue,Create New Field or Choose From Dropdown...,mTurkCode,Group,RejectedOutcomeQuestions,RejectedCovariateQuestions
11/26/19 12:41,11/26/19 12:49,IP Address,76.122.212.53,100,475,TRUE,11/26/19 12:49,R_1OoUPvSwYWbViKv,,,,,36.07110596,-86.71959686,anonymous,EN,Yes,,,,,,,,,0,0,123.732,0,1.998,1.998,318.599,1,,,,,,,,,1.722,17.906,19.237,7,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,,,,,,,,,,,,,,1,,4.18789E+11,AntiTreatment,Yes,
11/26/19 12:36,11/26/19 12:50,IP Address,173.79.141.51,100,829,TRUE,11/26/19 12:50,R_b9PExcxT82k4yuR,,,,,38.81159973,-76.98770142,anonymous,EN,Yes,53.389,135.377,223.811,4,0,0,325.142,0,,,,,,,,,,,,,,,,,2.223,17.254,19.226,8,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,,,,,,,,,,,,1,,9.43683E+11,Treatment,Yes,
11/26/19 12:41,11/26/19 12:50,IP Address,67.168.160.235,100,581,TRUE,11/26/19 12:50,R_2t4ggaiH4DBlAaV,,,,,47.67329407,-122.3426056,anonymous,EN,Yes,,,,,,,,,0,0,127.014,0,0,0,325.975,0,,,,,,,,,5.847,50.654,53.402,7,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,3.336,51.167,54.02,9,55 years or older,Some college,Male,Yes,No,Somewhat agree,"Less than $50,000",Slightly Liberal,Suburban,1,,8.93192E+11,AntiTreatment,,
11/26/19 12:43,11/26/19 12:51,IP Address,98.212.192.193,100,494,TRUE,11/26/19 12:51,R_3DuVOhpNLu4TRxe,,,,,42.02209473,-88.17050171,anonymous,EN,Yes,,,,,,,,,,,,,,,,,0,0,125.903,0,0,0,253.894,0,5.664,44.175,45.332,7,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Somewhat disagree,Strongly agree,10.242,51.386,52.492,9,45-54 years,4 year degree,Male,No,No,Somewhat agree,"$100,000 - $149,000",Slightly Conservative,Suburban,1,,7.61588E+11,Placebo,,
11/26/19 12:41,11/26/19 12:52,IP Address,209.90.237.11,100,659,TRUE,11/26/19 12:52,R_2U9Oc32AffCqSRl,,,,,47.49020386,-122.3003998,anonymous,EN,Yes,0,0,246.272,0,0,0,286.042,0,,,,,,,,,,,,,,,,,1.625,46.456,50.406,7,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,1.919,28.144,46.202,10,25-34 years,4 year degree,Male,Yes,Yes,Strongly agree,"$50,000 - $74,000",Very Liberal,Urban,1,,9.12677E+11,Treatment,,
11/26/19 12:42,11/26/19 12:52,IP Address,160.129.251.187,100,612,TRUE,11/26/19 12:52,R_AvBR6XEWdNvb32x,,,,,36.18659973,-86.78520203,anonymous,EN,Yes,295.853,295.853,308.212,1,0,0,272.837,0,,,,,,,,,,,,,,,,,1.574,22.057,23.784,7,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,,,,,,,,,,,,,,1,,9.58377E+11,Treatment,Yes,
11/26/19 12:33,11/26/19 12:54,IP Address,174.226.7.246,100,1231,TRUE,11/26/19 12:54,R_2EiThBHEra71Nuh,,,,,36.97790527,-76.63289642,anonymous,EN,Yes,,,,,,,,,,,,,,,,,0,0,444.616,0,0,0,277.489,0,0.62,49.326,50.632,34,Somewhat agree,Strongly agree,Strongly disagree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly agree,0.834,24.984,26.068,17,25-34 years,Some college,Female,No,No,Strongly agree,"Less than $50,000",Slightly Liberal,Urban,1,,9.67731E+11,Placebo,,
11/26/19 12:43,11/26/19 12:54,IP Address,172.83.42.56,100,650,TRUE,11/26/19 12:54,R_1Nk3POz7fCHim5t,,,,,25.81530762,-80.35769653,anonymous,EN,Yes,,,,,,,,,0,0,242.643,0,0,0,311.382,0,,,,,,,,,3.068,41.868,43.676,9,Somewhat agree,Neither agree nor disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,3.07,28.735,29.479,9,Less than 25 years,Some college,Male,No,Yes,Somewhat agree,"Less than $50,000",Very Liberal,Suburban,1,,1.64871E+11,AntiTreatment,,
11/26/19 12:28,11/26/19 12:57,IP Address,172.58.227.161,100,1737,TRUE,11/26/19 12:57,R_5gtRbGyC9gOR8qZ,,,,,40.67640686,-73.87529755,anonymous,EN,Yes,,,,,,,,,,,,,,,,,586.469,586.469,588.534,1,0,0,918.546,0,0.969,17.86,19.425,7,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,,,,,,,,,,,,1,,7.00806E+11,Placebo,Yes,
11/26/19 12:48,11/26/19 12:57,IP Address,73.219.65.168,100,558,TRUE,11/26/19 12:57,R_8xqzNQyvFtHDJJL,,,,,42.36489868,-71.09870148,anonymous,EN,Yes,,,,,,,,,,,,,,,,,0,0,191.354,0,0,0,306.066,0,6.995,23.48,24.677,7,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,,,,,,,,,,,,1,,7.90763E+11,Placebo,Yes,
11/26/19 12:35,11/26/19 12:58,IP Address,69.135.166.89,100,1355,TRUE,11/26/19 12:58,R_VKEAOhRlIicwVmF,,,,,40.72000122,-82.80380249,anonymous,EN,Yes,,,,,,,,,,,,,,,,,25.914,314.214,351.045,4,1.968,117.642,836.472,7,8.043,30.579,34.019,7,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,1.21,24.786,38.851,9,25-34 years,Professional degree,Male,Yes,Yes,Strongly agree,"$50,000 - $74,000",Slightly Conservative,Urban,1,,1.45897E+11,Placebo,,
11/26/19 12:43,11/26/19 12:58,IP Address,108.242.223.13,100,905,TRUE,11/26/19 12:58,R_qwPnZVNAWZHbP5D,,,,,33.57060242,-101.8662033,anonymous,EN,Yes,25.212,367.898,370.982,6,0,0,335.154,0,,,,,,,,,,,,,,,,,12.282,90.514,93.798,7,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,4.59,78.988,82.09,9,55 years or older,4 year degree,Male,Yes,No,Strongly agree,"Less than $50,000",Neither Conservative nor Liberal,Suburban,1,,7.29454E+11,Treatment,,
11/26/19 12:50,11/26/19 12:58,IP Address,173.79.141.51,100,483,TRUE,11/26/19 12:58,R_2eROYEoD9y9r4pe,,,,,38.81159973,-76.98770142,anonymous,EN,Yes,,,,,,,,,,,,,,,,,0,0,124.624,0,220.684,220.684,244.634,1,12.701,30.579,33.278,7,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,2.299,25.2,30.27,9,25-34 years,4 year degree,Male,Yes,Yes,Strongly agree,"$75,000 - $99,000",Very Conservative,Urban,1,,5.771E+11,Placebo,,
11/26/19 12:44,11/26/19 13:02,IP Address,99.121.84.246,100,1026,TRUE,11/26/19 13:02,R_24C8VwIQC13mMw4,,,,,39.71420288,-84.13089752,anonymous,EN,Yes,0,0,360.636,0,0,0,465.994,0,,,,,,,,,,,,,,,,,15.3,35.638,36.131,8,Strongly agree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,10.9,62.022,65.861,11,35-44 years,Professional degree,Male,No,No,Strongly agree,"$75,000 - $99,000",Very Conservative,Urban,1,,3.18229E+11,Treatment,,
11/26/19 12:44,11/26/19 13:02,IP Address,172.7.40.120,100,1086,TRUE,11/26/19 13:02,R_1pPPbsXohOiun7K,,,,,36.78849792,-89.96389771,anonymous,EN,Yes,,,,,,,,,0,0,590.406,0,0,0,461.393,0,,,,,,,,,1.791,16.692,17.575,7,Somewhat agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,,,,,,,,,,,,,,1,,3.58256E+11,AntiTreatment,Yes,
11/26/19 12:58,11/26/19 13:07,IP Address,50.88.146.143,100,571,TRUE,11/26/19 13:07,R_30qMI4oLx9VFzj4,,,,,28.57589722,-81.39569855,anonymous,EN,Yes,,,,,,,,,,,,,,,,,0,0,152.951,0,124.633,124.633,273.392,1,7.527,67.793,68.998,11,Strongly disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat agree,2.501,44.161,45.544,10,55 years or older,High school graduate,Male,Yes,Yes,Strongly disagree,"$50,000 - $74,000",Slightly Conservative,Urban,1,,48439916689,Placebo,,
11/26/19 12:57,11/26/19 13:08,IP Address,73.219.65.168,100,642,TRUE,11/26/19 13:08,R_1A3ebsjWXBwDkhb,,,,,42.36489868,-71.09870148,anonymous,EN,Yes,0,0,264.791,0,0,0,336.088,0,,,,,,,,,,,,,,,,,2.558,20.774,22.545,7,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,,,,,,,,,,,,1,,9.9286E+11,Treatment,Yes,
11/26/19 12:49,11/26/19 13:13,IP Address,24.11.78.18,100,1439,TRUE,11/26/19 13:13,R_3QXa5YbTsxIDljH,,,,,40.73109436,-111.8564987,anonymous,EN,Yes,,,,,,,,,4.833,8.362,227.438,3,3.962,49.428,589.603,2,,,,,,,,,3.521,422.097,436.848,60,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,3.794,78.45,114.436,9,35-44 years,4 year degree,Female,Yes,Yes,Somewhat agree,"$75,000 - $99,000",Very Conservative,Suburban,1,,6703364198,AntiTreatment,,
11/26/19 12:54,11/26/19 13:14,IP Address,76.167.64.108,100,1240,TRUE,11/26/19 13:14,R_3JfqFUog3o1JMju,,,,,32.91639709,-117.1392975,anonymous,EN,Yes,539.771,539.771,540.18,1,0,0,662.183,0,,,,,,,,,,,,,,,,,1.285,18.591,19.915,7,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,,,,,,,,,,,,,,1,,4128478468,Treatment,Yes,
11/26/19 13:07,11/26/19 13:16,IP Address,8.36.224.55,100,542,TRUE,11/26/19 13:16,R_3KVlUBvGvFugWED,,,,,37.75100708,-97.8219986,anonymous,EN,Yes,,,,,,,,,0,0,117.732,0,0,0,323.706,0,,,,,,,,,27.191,55.811,56.976,8,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,1.503,29.991,31.31,10,25-34 years,Some college,Male,No,Yes,Strongly agree,"Less than $50,000",Slightly Conservative,Suburban,1,,9.04163E+11,AntiTreatment,,
11/26/19 13:00,11/26/19 13:17,IP Address,67.186.53.158,100,1024,TRUE,11/26/19 13:17,R_3O7Gf2aMB8mxwHZ,,,,,40.80900574,-79.51889801,anonymous,EN,Yes,0,0,297.135,0,2.927,265.335,683.65,3,,,,,,,,,,,,,,,,,1.319,16.425,18.256,7,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,,,,,,,,,,,,,,1,,8.56938E+11,Treatment,Yes,
11/26/19 13:12,11/26/19 13:21,IP Address,104.185.151.182,100,521,TRUE,11/26/19 13:21,R_2BhRD0J6HHM2IjJ,,,,,33.95730591,-118.3117981,anonymous,EN,Yes,,,,,,,,,0,0,170.281,0,0,0,305.604,0,,,,,,,,,1.933,20.842,24.24,7,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Strongly agree,,,,,,,,,,,,,,1,,9.61906E+11,AntiTreatment,Yes,
11/26/19 13:03,11/26/19 13:23,IP Address,142.105.193.225,100,1227,TRUE,11/26/19 13:23,R_2YnvjvEBWMqHN3y,,,,,43.6842041,-70.28160095,anonymous,EN,Yes,,,,,,,,,32.23,32.23,98.313,1,2.474,638.46,956.976,4,,,,,,,,,3.312,52.448,54.071,11,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,1.271,37.017,38.216,9,25-34 years,4 year degree,Male,No,Yes,Somewhat agree,"Less than $50,000",Slightly Conservative,Urban,1,,2.70881E+11,AntiTreatment,,
11/26/19 13:01,11/26/19 13:24,IP Address,170.253.254.223,100,1400,TRUE,11/26/19 13:24,R_3kCj1vgM5ew5CrZ,,,,,33.44740295,-88.82050323,anonymous,EN,Yes,,,,,,,,,,,,,,,,,142.373,142.373,998.838,1,3.167,365.746,366.656,2,3.093,19.997,21.774,12,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,,,,,,,,,,,,,,1,,1.37894E+11,Placebo,Yes,
11/26/19 13:13,11/26/19 13:25,IP Address,75.141.194.130,100,698,TRUE,11/26/19 13:25,R_22yx3lLnNGH5NCP,,,,,39.52679443,-119.8112946,anonymous,EN,Yes,10.154,277.335,279.416,3,5.73,220.635,282.443,2,,,,,,,,,,,,,,,,,21.872,45.071,46.368,11,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,2.157,32.508,33.948,9,55 years or older,4 year degree,Female,No,Yes,Somewhat agree,"Less than $50,000",Slightly Liberal,Urban,1,,2.84873E+11,Treatment,,
11/26/19 13:19,11/26/19 13:27,IP Address,23.28.34.13,100,483,TRUE,11/26/19 13:27,R_31AE4SGoS2Qkvb3,,,,,42.45570374,-83.65419769,anonymous,EN,Yes,,,,,,,,,0,0,106.455,0,0,0,305.341,0,,,,,,,,,4.311,29.639,30.45,7,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,1.019,28.809,29.658,9,Less than 25 years,Some college,Female,No,No,Neither agree nor disagree,"Less than $50,000",Slightly Liberal,Rural,1,,6.27523E+11,AntiTreatment,,
11/26/19 13:08,11/26/19 13:27,IP Address,73.219.65.168,100,1138,TRUE,11/26/19 13:27,R_TpT13TbIUxVOVUd,,,,,42.36489868,-71.09870148,anonymous,EN,Yes,,,,,,,,,,,,,,,,,1.665,2.741,617.62,5,0,0,480.456,0,1.945,18.781,20.866,7,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,,,,,,,,,,,,,,1,,2.47482E+11,Placebo,Yes,
11/26/19 13:17,11/26/19 13:30,IP Address,67.186.53.158,100,765,TRUE,11/26/19 13:30,R_21ySrh6Li80sLMy,,,,,40.80900574,-79.51889801,anonymous,EN,Yes,,,,,,,,,,,,,,,,,0,0,235.488,0,8.196,8.533,412.708,2,11.802,48.27,50.204,7,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,2.043,39.702,40.849,10,25-34 years,4 year degree,Male,No,Yes,Neither agree nor disagree,"$50,000 - $74,000",Slightly Conservative,Suburban,1,,4.37947E+11,Placebo,,
11/26/19 13:31,11/26/19 13:40,IP Address,76.104.113.120,100,552,TRUE,11/26/19 13:40,R_1NzDGOf1D7Zk9Tc,,,,,37.27180481,-77.40280151,anonymous,EN,Yes,,,,,,,,,,,,,,,,,0,0,154.082,0,0,0,278.891,0,6.764,38.213,40.484,7,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,1.874,39.707,42.06,9,55 years or older,High school graduate,Female,No,Yes,Somewhat agree,"Less than $50,000",Slightly Conservative,Suburban,1,,4.21111E+11,Placebo,,
11/26/19 13:32,11/26/19 13:40,IP Address,70.190.77.253,100,523,TRUE,11/26/19 13:40,R_1OB0NqKOUhgLaBV,,,,,33.3874054,-112.0998001,anonymous,EN,Yes,,,,,,,,,,,,,,,,,0,0,148.802,0,0,0,268.126,0,5.53,39.858,41.539,7,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,2.401,34.311,35.785,9,55 years or older,4 year degree,Female,Yes,Yes,Strongly agree,"$100,000 - $149,000",Slightly Liberal,Suburban,1,,7.26773E+11,Placebo,,
11/26/19 13:25,11/26/19 13:41,IP Address,170.253.254.223,100,951,TRUE,11/26/19 13:41,R_3RgvoPhffjSoIDB,,,,,33.44740295,-88.82050323,anonymous,EN,Yes,,,,,,,,,,,,,,,,,2.228,36.301,356.907,2,1.594,513.986,514.742,2,4.044,43.751,44.755,8,Somewhat agree,Strongly agree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly agree,Somewhat agree,1.897,23.697,24.995,10,25-34 years,2 year degree,Female,No,No,Neither agree nor disagree,"Less than $50,000",Slightly Liberal,Rural,1,,3.68618E+11,Placebo,,
11/26/19 13:22,11/26/19 13:41,IP Address,107.135.62.57,100,1140,TRUE,11/26/19 13:41,R_2wiwFjYfc1WQWG9,,,,,41.92089844,-87.70429993,anonymous,EN,Yes,0,0,404.097,0,0,0,474.332,0,,,,,,,,,,,,,,,,,1.225,16.41,18.824,8,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,,,,,,,,,,,,,,1,,8.76867E+11,Treatment,Yes,
11/26/19 13:32,11/26/19 13:42,IP Address,107.128.183.188,100,614,TRUE,11/26/19 13:42,R_2fIhA5mRXTWAIPU,,,,,30.4420929,-97.6339035,anonymous,EN,Yes,,,,,,,,,0,0,143.837,0,0,0,326.686,0,,,,,,,,,3.529,38.97,40.165,7,Strongly disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,1.901,53.661,55.613,9,55 years or older,2 year degree,Female,No,Yes,Strongly disagree,"$100,000 - $149,000",Very Conservative,Suburban,1,,2.51148E+11,AntiTreatment,,
11/26/19 13:34,11/26/19 13:45,IP Address,107.143.159.216,100,622,TRUE,11/26/19 13:45,R_2f26ZaO20N4aIRb,,,,,38.6486969,-90.32969666,anonymous,EN,Yes,,,,,,,,,,,,,,,,,0,0,171.268,0,0,0,311.015,0,1.879,20.734,28.641,7,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,19.888,44.262,51,9,35-44 years,4 year degree,Female,Yes,Yes,Strongly agree,"$50,000 - $74,000",Slightly Liberal,Urban,1,,1.0093E+11,Placebo,,
11/26/19 13:36,11/26/19 13:53,IP Address,73.21.69.204,100,990,TRUE,11/26/19 13:53,R_3sbSHGgREl4RLSs,,,,,32.0388031,-81.12190247,anonymous,EN,Yes,0,0,609.9,0,0,0,277.534,0,,,,,,,,,,,,,,,,,2.581,55.836,57.046,7,Strongly agree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly agree,Strongly agree,2.657,32.993,33.673,12,Less than 25 years,High school graduate,Male,Yes,Yes,Strongly agree,"Less than $50,000",Slightly Liberal,Urban,1,,3.79706E+11,Treatment,,
11/26/19 13:46,11/26/19 13:55,IP Address,108.177.131.83,100,535,TRUE,11/26/19 13:55,R_33CIgRCQsCkj33G,,,,,47.49020386,-122.3003998,anonymous,EN,Yes,,,,,,,,,,,,,,,,,0,0,167.375,0,0,0,276.675,0,14.183,29.561,30.984,7,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,4.379,38.58,39.553,9,25-34 years,4 year degree,Male,Yes,Yes,Strongly agree,"Less than $50,000",Very Conservative,Urban,1,,6.60944E+11,Placebo,,
11/26/19 13:48,11/26/19 14:01,IP Address,196.17.65.76,100,765,TRUE,11/26/19 14:01,R_ebL4AHU0zQLn63n,,,,,34.05439758,-118.2440033,anonymous,EN,Yes,127.818,127.818,443.96,1,0,0,278.33,0,,,,,,,,,,,,,,,,,4.395,19.993,21.902,7,Somewhat agree,Strongly agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Somewhat agree,,,,,,,,,,,,,,1,,9.35317E+11,Treatment,Yes,
11/26/19 13:13,11/26/19 14:07,IP Address,24.241.72.112,100,3242,TRUE,11/26/19 14:07,R_2zdqPt5IiaqzRYn,,,,,38.63749695,-90.37779999,anonymous,EN,Yes,,,,,,,,,0,0,1292.59,0,0,0,831.088,0,,,,,,,,,1.914,18.217,20.303,7,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,,,,,,,,,,,,,,1,,82185491454,AntiTreatment,Yes,
11/26/19 13:07,11/26/19 14:24,IP Address,174.86.97.169,100,4614,TRUE,11/26/19 14:24,R_9LjdWXftKUqM253,,,,,38.63319397,-90.21640015,anonymous,EN,Yes,0,0,1314.477,0,2.319,5.805,294.928,4,,,,,,,,,,,,,,,,,1.552,16.376,17.621,7,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,,,,,,,,,,,,1,,8.59244E+11,Treatment,Yes,
11/26/19 14:19,11/26/19 14:34,IP Address,68.11.63.224,100,933,TRUE,11/26/19 14:34,R_28CzTSQNLNFyl8B,,,,,29.9980011,-90.21330261,anonymous,EN,Yes,0,0,302.901,0,0,0,574.739,0,,,,,,,,,,,,,,,,,1.3,21.586,23.726,7,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,,,,,,,,,,,,,,1,,40725685191,Treatment,Yes,
11/26/19 14:28,11/26/19 14:38,IP Address,24.74.142.247,100,626,TRUE,11/26/19 14:38,R_3iF2INvbf7VfKu9,,,,,35.40100098,-80.8687973,anonymous,EN,Yes,,,,,,,,,,,,,,,,,0,0,259.464,0,0,0,245.881,0,5.45,27.142,28.521,10,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,10.821,54.267,55.5,11,25-34 years,4 year degree,Female,Yes,Yes,Somewhat agree,"$50,000 - $74,000",Slightly Liberal,Urban,1,,6.7209E+11,Placebo,,
11/26/19 14:30,11/26/19 14:41,IP Address,76.167.225.222,100,682,TRUE,11/26/19 14:41,R_1k2hu0NVRiUkl6I,,,,,32.79670715,-117.1367035,anonymous,EN,Yes,0,0,251.36,0,291.89,293.712,325.327,2,,,,,,,,,,,,,,,,,2.853,48.847,50.537,7,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly agree,1.951,39.646,41.406,9,55 years or older,Some college,Male,Yes,No,Strongly agree,"$100,000 - $149,000",Slightly Liberal,Urban,1,,7.52289E+11,Treatment,,
11/26/19 14:38,11/26/19 14:51,IP Address,24.1.169.71,100,732,TRUE,11/26/19 14:51,R_3Dndgi87ehyhFzW,,,,,41.68370056,-88.34989929,anonymous,EN,Yes,0,0,270.633,0,0,0,324.895,0,,,,,,,,,,,,,,,,,10.65,65.559,68.248,7,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat agree,1.489,41.134,42.102,9,45-54 years,4 year degree,Female,No,No,Somewhat agree,"$50,000 - $74,000",Neither Conservative nor Liberal,Suburban,1,,9.14252E+11,Treatment,,
11/26/19 14:49,11/26/19 15:00,IP Address,73.26.61.159,100,649,TRUE,11/26/19 15:00,R_DdWvLOkHQTvlucp,,,,,35.18710327,-106.6659012,anonymous,EN,Yes,,,,,,,,,13.008,13.008,180.31,1,0,0,321.689,0,,,,,,,,,10.728,71.577,73.815,7,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,3.113,43.697,45.329,9,45-54 years,4 year degree,Male,No,No,Somewhat disagree,"$75,000 - $99,000",Very Conservative,Urban,1,,6.5979E+11,AntiTreatment,,
11/26/19 14:49,11/26/19 15:02,IP Address,209.95.36.141,100,762,TRUE,11/26/19 15:02,R_1Ffiudxv197l2w3,,,,,40.55409241,-111.9429016,anonymous,EN,Yes,36.754,320.144,330.216,3,23.659,272.278,273.825,5,,,,,,,,,,,,,,,,,8.986,72.329,75.227,8,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly agree,Strongly agree,2.398,50.573,54.077,11,25-34 years,Professional degree,Male,No,Yes,Strongly agree,"Less than $50,000",Very Conservative,Urban,1,,2.001E+11,Treatment,,
11/26/19 14:56,11/26/19 15:06,IP Address,174.237.4.88,100,587,TRUE,11/26/19 15:06,R_DMK1S6MbJSvIG0F,,,,,36.20379639,-115.225502,anonymous,EN,Yes,,,,,,,,,,,,,,,,,6.92,179.56,183.642,3,8.302,8.302,269.219,1,5.595,49.351,50.677,7,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,2.738,45.085,46.312,9,55 years or older,Professional degree,Female,No,Yes,Strongly agree,"Less than $50,000",Slightly Liberal,Rural,1,,8.80311E+11,Placebo,,
11/26/19 14:57,11/26/19 15:18,IP Address,68.103.170.223,100,1276,TRUE,11/26/19 15:18,R_2R3nrRerNtydqbn,,,,,37.06759644,-97.03569794,anonymous,EN,Yes,,,,,,,,,1.516,801.075,813.068,18,1.321,317.001,319.049,2,,,,,,,,,28.132,46.352,49.32,8,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,1.212,84.176,85.17,9,25-34 years,High school graduate,Male,Yes,Yes,Somewhat disagree,"$50,000 - $74,000",Neither Conservative nor Liberal,Suburban,1,,28724213131,AntiTreatment,,
11/26/19 15:09,11/26/19 15:20,IP Address,97.76.105.98,100,687,TRUE,11/26/19 15:20,R_07FI6cxvv2TxYJz,,,,,27.8170929,-82.62680054,anonymous,EN,Yes,0,0,304.103,0,0,0,273.836,0,,,,,,,,,,,,,,,,,5.592,40.68,42.841,7,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,2.428,35.605,37.548,9,25-34 years,4 year degree,Female,Yes,Yes,Neither agree nor disagree,"$75,000 - $99,000",Slightly Liberal,Urban,1,,6.17297E+11,Treatment,,
