HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3180JW2OT8P4X15ZG5BITA11OE3J5E,A1FLLV4JX5FOAY,Submitted,Tue Nov 26 11:37:18 PST 2019,Tue Nov 26 12:24:02 PST 2019,Fri Nov 29 12:24:02 PST 2019,,,,2804,0% (0/0),0% (0/0),0% (0/0),2.70881E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,36W0OB37H0R6D9UYZTFD61SHCL3HZA,A3RRLDQYL4V7DS,Submitted,Tue Nov 26 11:14:00 PST 2019,Tue Nov 26 11:26:14 PST 2019,Fri Nov 29 11:26:14 PST 2019,,,,734,0% (0/0),0% (0/0),0% (0/0),2.708E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3R2PKQ87N0L6AX6ZQM74YBXNXTKMI9,A1A1ZXUVSV4YR8,Submitted,Tue Nov 26 09:38:36 PST 2019,Tue Nov 26 10:30:26 PST 2019,Fri Nov 29 10:30:26 PST 2019,,,,3110,0% (0/0),0% (0/0),0% (0/0),2.67189E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3P1L2B7AD52W01ZHO5JUIVEK9YLLOV,A1WRD2K9USCOAV,Submitted,Tue Nov 26 12:30:38 PST 2019,Tue Nov 26 12:43:03 PST 2019,Fri Nov 29 12:43:03 PST 2019,,,,745,0% (0/0),0% (0/0),0% (0/0),2.51148E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3N2BF7Y2VU76E2VFK4PJYZW8XG5MHG,AH7Z2M3KSQ4DW,Submitted,Tue Nov 26 10:35:02 PST 2019,Tue Nov 26 11:12:29 PST 2019,Fri Nov 29 11:12:29 PST 2019,,,,2247,0% (0/0),0% (0/0),0% (0/0),2.48183E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3018Q3ZVOM3I1V0TJ6B83C3EQ8FARI,A188SHJZPHE8BA,Submitted,Tue Nov 26 10:41:13 PST 2019,Tue Nov 26 11:13:46 PST 2019,Fri Nov 29 11:13:46 PST 2019,,,,1953,0% (0/0),0% (0/0),0% (0/0),2.42099E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,30H4UDGLT6VYRJT33HXO78YZJ8OMPW,A3UDMMR74JUMKA,Submitted,Tue Nov 26 10:41:20 PST 2019,Tue Nov 26 10:52:08 PST 2019,Fri Nov 29 10:52:08 PST 2019,,,,648,0% (0/0),0% (0/0),0% (0/0),2.357E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3CN4LGXD511CW7WYO0TBY5AB1NXY40,A2E8EKAN93ZJRY,Submitted,Tue Nov 26 17:00:13 PST 2019,Tue Nov 26 17:48:51 PST 2019,Fri Nov 29 17:48:51 PST 2019,,,,2918,0% (0/0),0% (0/0),0% (0/0),2.3535E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3NAPMVF0Z0SJE9LAXDKNSDTGD8T274,AYBYMDBEBK5Z,Submitted,Tue Nov 26 09:38:59 PST 2019,Tue Nov 26 10:09:07 PST 2019,Fri Nov 29 10:09:07 PST 2019,,,,1808,0% (0/0),0% (0/0),0% (0/0),2.32019E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3LUY3GC633DF6GMGZBVZOQ19OJYP7T,A134S0D2DGBLZM,Submitted,Tue Nov 26 11:09:59 PST 2019,Tue Nov 26 11:22:54 PST 2019,Fri Nov 29 11:22:54 PST 2019,,,,775,0% (0/0),0% (0/0),0% (0/0),2.30541E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,33FOTY3KEQYI15YA5QSK3GBPMD61CF,AA4KKLIU4C3NY,Submitted,Tue Nov 26 09:38:33 PST 2019,Tue Nov 26 10:18:41 PST 2019,Fri Nov 29 10:18:41 PST 2019,,,,2408,0% (0/0),0% (0/0),0% (0/0),2.30086E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,32AT8R96GPMEHJE440S4TNK4JEWUSA,A2LVCS009DMEAT,Submitted,Tue Nov 26 10:28:08 PST 2019,Tue Nov 26 10:42:55 PST 2019,Fri Nov 29 10:42:55 PST 2019,,,,887,0% (0/0),0% (0/0),0% (0/0),2.27652E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,39LNWE0K4Y9PN5B8ZOYQPLEHAFNUI9,ANBMVOMOJ04W9,Submitted,Tue Nov 26 09:39:18 PST 2019,Tue Nov 26 09:49:45 PST 2019,Fri Nov 29 09:49:45 PST 2019,,,,627,0% (0/0),0% (0/0),0% (0/0),2.25734E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3E1QT0TDFTMRP84VWLXLTTWSDP28IG,A1CKP3T4YK27NG,Submitted,Tue Nov 26 10:26:55 PST 2019,Tue Nov 26 11:12:20 PST 2019,Fri Nov 29 11:12:20 PST 2019,,,,2725,0% (0/0),0% (0/0),0% (0/0),2.21345E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3KJYX6QCMDOLVVKEMWTVX8V012UJVA,A351LMMMFYPM7U,Submitted,Tue Nov 26 10:41:26 PST 2019,Tue Nov 26 10:50:22 PST 2019,Fri Nov 29 10:50:22 PST 2019,,,,536,0% (0/0),0% (0/0),0% (0/0),2.21245E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3QY7M81QHBZEVPP0MJQRS9FAU8F7KV,A12HWPFXQPITHD,Submitted,Tue Nov 26 09:38:40 PST 2019,Tue Nov 26 09:52:55 PST 2019,Fri Nov 29 09:52:55 PST 2019,,,,855,0% (0/0),0% (0/0),0% (0/0),2.20941E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,30BUDKLTXH8WMLJ7240RWUO9J5O5EU,A3PV30J81HD2RU,Submitted,Tue Nov 26 09:50:35 PST 2019,Tue Nov 26 10:04:05 PST 2019,Fri Nov 29 10:04:05 PST 2019,,,,810,0% (0/0),0% (0/0),0% (0/0),2.20361E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3L0KT67Y8ITVYSY9E1PTW8QHF10YS3,A1ZE87WEYCA44A,Submitted,Tue Nov 26 10:11:46 PST 2019,Tue Nov 26 10:43:53 PST 2019,Fri Nov 29 10:43:53 PST 2019,,,,1927,0% (0/0),0% (0/0),0% (0/0),2.18995E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3HMVI3QICN5V48ZF1IA90738P1O1YN,AX7BBH9T9BBMD,Submitted,Tue Nov 26 09:38:54 PST 2019,Tue Nov 26 10:32:39 PST 2019,Fri Nov 29 10:32:39 PST 2019,,,,3225,0% (0/0),0% (0/0),0% (0/0),2.17585E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,358UUM7WR3G0IT2VC3ZOTL1OP1F7RW,A1QUQ0TV9KVD4C,Submitted,Tue Nov 26 10:26:02 PST 2019,Tue Nov 26 10:49:44 PST 2019,Fri Nov 29 10:49:44 PST 2019,,,,1422,0% (0/0),0% (0/0),0% (0/0),2.15279E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3NL0RFNU0J0HC27HKLSKPXV036P4K8,A2S64AUN7JI7ZS,Submitted,Tue Nov 26 10:32:53 PST 2019,Tue Nov 26 11:17:17 PST 2019,Fri Nov 29 11:17:17 PST 2019,,,,2664,0% (0/0),0% (0/0),0% (0/0),2.09053E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3WAKVUDHU0TSYLUCGXUTYWO8WZD7US,A1K3SIFF770RB5,Submitted,Tue Nov 26 09:38:55 PST 2019,Tue Nov 26 09:56:36 PST 2019,Fri Nov 29 09:56:36 PST 2019,,,,1061,0% (0/0),0% (0/0),0% (0/0),2.05641E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3QIYRE09Y7U1S9V1UG1YJR51LHK1NX,A219Y0MX694TM2,Submitted,Tue Nov 26 09:42:03 PST 2019,Tue Nov 26 09:50:52 PST 2019,Fri Nov 29 09:50:52 PST 2019,,,,529,0% (0/0),0% (0/0),0% (0/0),2.0321E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3YHH42UU5FSBXK7YMKHJSUI2BV6L06,A6LMNPTEYBUCD,Submitted,Tue Nov 26 13:31:03 PST 2019,Tue Nov 26 14:02:41 PST 2019,Fri Nov 29 14:02:41 PST 2019,,,,1898,0% (0/0),0% (0/0),0% (0/0),2.001E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3EJPLAJKEQTQGKAH3AO99A3R367Z69,A210WH51UY4KF1,Submitted,Tue Nov 26 09:38:36 PST 2019,Tue Nov 26 10:34:58 PST 2019,Fri Nov 29 10:34:58 PST 2019,,,,3382,0% (0/0),0% (0/0),0% (0/0),1.98067E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3X65QVEQI40VRC2EY0A3NVK3KJBCLW,A1L4WK9O5ALR0L,Submitted,Tue Nov 26 09:39:14 PST 2019,Tue Nov 26 09:53:19 PST 2019,Fri Nov 29 09:53:19 PST 2019,,,,845,0% (0/0),0% (0/0),0% (0/0),1.90722E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3Z4AIRP3CAQ64395WMO7HTWZNVU1XH,ARG392N6HWZCJ,Submitted,Tue Nov 26 09:38:53 PST 2019,Tue Nov 26 10:04:12 PST 2019,Fri Nov 29 10:04:12 PST 2019,,,,1519,0% (0/0),0% (0/0),0% (0/0),1.90129E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3IUZPWIU1SKTL4Q1URY3KPERN04KWS,A2KND6M24BBLBW,Submitted,Tue Nov 26 11:16:28 PST 2019,Tue Nov 26 11:33:13 PST 2019,Fri Nov 29 11:33:13 PST 2019,,,,1005,0% (0/0),0% (0/0),0% (0/0),1.89574E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3ON104KXQO98721Y9ZBND8PVQDXW4V,AGB57MX9TVKND,Submitted,Tue Nov 26 09:38:36 PST 2019,Tue Nov 26 09:56:31 PST 2019,Fri Nov 29 09:56:31 PST 2019,,,,1075,0% (0/0),0% (0/0),0% (0/0),1.88969E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3AAJC4I4FK524FPONTIYIE8WPCRZJF,AMVBT3XDCQBHI,Submitted,Tue Nov 26 09:38:57 PST 2019,Tue Nov 26 09:49:43 PST 2019,Fri Nov 29 09:49:43 PST 2019,,,,646,0% (0/0),0% (0/0),0% (0/0),1.88784E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3COPXFW7XFP31VT0I5K8SV6VU2KPKJ,AZ69TBTDH7AZS,Submitted,Tue Nov 26 09:38:38 PST 2019,Tue Nov 26 10:10:39 PST 2019,Fri Nov 29 10:10:39 PST 2019,,,,1921,100% (1/1),100% (1/1),0% (0/0),1.8564E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3W92K5RLWYUDOW5TXUP1WYCVJ0TV5S,AK4WZEW584BR9,Submitted,Tue Nov 26 10:05:37 PST 2019,Tue Nov 26 10:24:54 PST 2019,Fri Nov 29 10:24:54 PST 2019,,,,1157,0% (0/0),0% (0/0),0% (0/0),1.81199E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3T111IHZ5I34WCQOR0X87HSUKQWR9J,A1FVXS8IM5QYO8,Submitted,Tue Nov 26 09:38:32 PST 2019,Tue Nov 26 09:54:37 PST 2019,Fri Nov 29 09:54:37 PST 2019,,,,965,0% (0/0),0% (0/0),0% (0/0),1.79207E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,33TIN5LC08NDTD2A5VP2FDLRNDC9Y4,ANBWJZYU2A68T,Submitted,Tue Nov 26 09:39:00 PST 2019,Tue Nov 26 10:09:38 PST 2019,Fri Nov 29 10:09:38 PST 2019,,,,1838,0% (0/0),0% (0/0),0% (0/0),1.78487E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3EG49X351YP1BPA22S0OCPNGV6A6XK,A3FNC8ELMK8YJA,Submitted,Tue Nov 26 09:38:34 PST 2019,Tue Nov 26 10:33:25 PST 2019,Fri Nov 29 10:33:25 PST 2019,,,,3291,0% (0/0),0% (0/0),0% (0/0),1.70242E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3LOTDFNYABCI5IYNTG764CMMF4FWFU,A1YX741QQSMKPS,Submitted,Tue Nov 26 10:41:11 PST 2019,Tue Nov 26 10:50:57 PST 2019,Fri Nov 29 10:50:57 PST 2019,,,,586,0% (0/0),0% (0/0),0% (0/0),1.67131E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3PM8NZGV82TUL7TMH1EMIU47V8QXQE,AEEEOIAM9LY7E,Submitted,Tue Nov 26 10:21:27 PST 2019,Tue Nov 26 10:34:32 PST 2019,Fri Nov 29 10:34:32 PST 2019,,,,785,0% (0/0),0% (0/0),0% (0/0),1.66131E+11,x,
